,ttext,date,isretweet,retweetcount,favoritecount,score,product,city,country,duplicate
959,APPLE SALE! Apple iPhone Pro Max - 256GB - Gold (Unlocked) A2161 (CDMA + GSM)  ,6/18/2020 8:54,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
960,APPLE SALE! Apple iPhone 8 64GB Verizon Smartphone  ,6/18/2020 8:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
961,"APPLE SALE! Apple iPhone 8 Plus Smartphone - 256GB, Silver, (Unlocked)  ",6/18/2020 8:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
962,RT @iDropNews: @iDropNews is giving away a brand-new 64GB iPhone SE this August! Follow the link to earn your chances to win!  ,6/18/2020 7:36,TRUE,940,0,1,Apple Iphone,Los Angeles,USA,TRUE
963,@_kwasi_b @losojosdemuerte I had an iPhone for awhile when they first came out and then survived off of burner phon  ,6/18/2020 6:59,FALSE,0,2,0,Apple Iphone,Los Angeles,USA,FALSE
964,APPLE SALE! Apple iPhone 8 Plus - 64GB - Rose Gold (SaskTel) A1897 (GSM) (CA)  ,6/18/2020 5:54,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
965,APPLE SALE! Apple iPhone XS - 512 GB - Silver (Unlocked) A2097 (GSM) (AU Stock)  ,6/18/2020 5:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
966,APPLE SALE! Apple iPhone 8 64GB Verizon Smartphone  ,6/18/2020 5:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
967,APPLE SALE! Apple iPhone 7 Plus (PRODUCT)RED - 128GB - (Unlocked) A1784 (GSM)  ,6/18/2020 5:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
968,"On a side note...

Dear @AppleTVPlus please make a PS4 app so I can watch shows like SEE and DEFENDING JACOB and mo  ",6/18/2020 5:16,FALSE,0,3,1,Apple Iphone,Los Angeles,USA,FALSE
969,"@Apple fuck you for still not fixing or allowing iPhone users to be able to delete cache in Apps, and clear the ""Other"" Section of Storage",6/18/2020 4:57,FALSE,0,6,0,Apple Iphone,Los Angeles,USA,FALSE
970,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/18/2020 4:49,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
971,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/18/2020 4:44,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
972,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/18/2020 4:42,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
973,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/18/2020 4:25,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
974,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/18/2020 4:22,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
975,Who elses did the IPhone update and your batteries drained in no time from one day to the other. Thanks @Apple :(,6/18/2020 4:21,FALSE,0,58,-1,Apple Iphone,Los Angeles,USA,FALSE
976,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/18/2020 4:20,FALSE,4,6,0,Apple Iphone,Los Angeles,USA,TRUE
977,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/18/2020 4:07,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
978,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/18/2020 3:54,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
979,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/18/2020 3:52,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
980,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/18/2020 3:51,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
981,"This look? The best   
 :  ",6/18/2020 3:44,FALSE,0,2,1,Apple Iphone,Los Angeles,USA,FALSE
982,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/18/2020 3:17,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
983,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/18/2020 3:05,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
984,As an owner of both a Pixel and an iPhone. I want a simple question answered. Why is it that Apple people can see j  ,6/18/2020 2:58,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
985,APPLE SALE! Apple iPhone 7 Plus 128GB Unlocked Smartphone  ,6/18/2020 2:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
986,APPLE SALE! Apple iPhone 11 Pro Max 256GB Gold LTE Cellular Sprint MWG82LL/A  ,6/18/2020 2:54,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
987,APPLE SALE! iphone xr unlocked 64gb used  ,6/18/2020 2:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
988,APPLE SALE! NEW SEALED - Apple iPhone SE 32GB Space Gray WORLDWIDE GSM FACTORY UNLOCKED  ,6/18/2020 2:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
989,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/18/2020 2:37,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
990,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/18/2020 2:37,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
991,the switch from Samsung to Apple iPhone was cool....now im all apple...ok...ok ok ok...,6/18/2020 2:36,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
992,RT @explicitdavee: i have an iphone i use apple music .,6/18/2020 2:23,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,FALSE
993,i have an iphone i use apple music .  ,6/18/2020 2:17,FALSE,1,2,0,Apple Iphone,Los Angeles,USA,FALSE
994,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/18/2020 2:04,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
995,"RT @Jon4Lakers: This weeks podcast with special guest @mattcassinelli and why I think the Xbox will win this gens console wars. 

 Listen:",6/18/2020 1:38,TRUE,2,0,1,Apple Iphone,Los Angeles,USA,TRUE
996,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/18/2020 1:20,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
997,"@Apple  looking out for citizens during their encounters with law enforcement.  -- &gt;  Hey Siri, Im getting pulled  ",6/18/2020 1:14,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
998,"@otherlovers @jensimmons Also apple does a decent job keeping their homepage light. But a good example is,  ",6/18/2020 0:32,FALSE,0,1,2,Apple Iphone,Los Angeles,USA,FALSE
999,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/18/2020 0:29,FALSE,2,4,0,Apple Iphone,Los Angeles,USA,TRUE
1000,APPLE SALE! Apple iPhone 7 Plus - 32GB - Rose Gold A1661  ,6/17/2020 23:54,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
1001,APPLE SALE! Apple iPhone 6S Plus 16GB 32GB 64GB 128GB Factory GSM Unlocked AT&amp;T T-Mobile  ,6/17/2020 23:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1002,APPLE SALE! Apple iPhone 11 Pro 256GB Silver LTE Cellular AT&amp;T MW9H2LL/A  ,6/17/2020 23:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1003,APPLE SALE! Apple iPhone 7 Plus 128GB Red Special edition - Unlocked  ,6/17/2020 23:54,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1004,"@TalonBlade @dhh @kaios what you don't get is that companies like apple can change the rules if they choose to.

he  ",6/17/2020 23:53,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
1005,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 23:43,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1006,"This weeks podcast with special guest @mattcassinelli and why I think the Xbox will win this gens console wars. 

  ",6/17/2020 23:36,FALSE,2,16,1,Apple Iphone,Los Angeles,USA,FALSE
1007,NEW IPHONE IS COMING  ,6/17/2020 23:17,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1008,"RT @TrendCityShow: Who will be  1
DL our  App to enter your VOTE NOW

 Top40 Voting

iPhone: ",6/17/2020 23:11,TRUE,7,0,1,Apple Iphone,Los Angeles,USA,TRUE
1009,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 22:56,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
1010,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 22:33,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1011,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 22:30,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
1012,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 22:25,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
1013,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/17/2020 22:24,FALSE,3,4,0,Apple Iphone,Los Angeles,USA,TRUE
1014,"Hey @Apple I know you've gotta compress the files, but how come every video I've ever been sent by an iPhone looks  ",6/17/2020 21:57,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1015,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 21:52,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1016,"When the iPhone 12 comes out, Im going to Best Buy and buying the iPhone 12, a new MacBook Pro, &amp; MAYBE some fucki  ",6/17/2020 21:47,FALSE,0,1,1,Apple Iphone,Los Angeles,USA,FALSE
1017,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 21:43,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,FALSE
1018,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 21:38,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
1019,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 21:32,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
1020,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 21:26,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
1021,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 21:26,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
1022,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 21:25,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1023,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/17/2020 21:23,FALSE,4,6,0,Apple Iphone,Los Angeles,USA,TRUE
1024,"My iPhone shots be lowkey 
@torylanez @Apple  ",6/17/2020 20:26,FALSE,0,3,0,Apple Iphone,Los Angeles,USA,FALSE
1025,I have a feeling the world will embrace Tesla like they did the iPhone.  If you dont have an iPhone youre lame  ,6/17/2020 20:16,FALSE,0,2,0,Apple Iphone,Los Angeles,USA,FALSE
1026,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 20:01,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1027,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 19:54,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1028,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 19:44,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1029,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 19:33,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,TRUE
1030,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/17/2020 19:28,FALSE,1,1,0,Apple Iphone,Los Angeles,USA,TRUE
1031,"Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp;  ",6/17/2020 19:26,FALSE,7,9,1,Apple Iphone,Los Angeles,USA,TRUE
1032,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 19:22,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1033,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 19:09,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1034,"Yep. The indie company I was at had a promo deal with Apple for our iPhone 3g game. 2 days before launch, Apple rel  ",6/17/2020 19:08,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1035,"RT @RonKJeffries: Dear Twitter: 

I mainly use Android but own an iPad and an OG iPhone SE. I'm considering subscribing to Apple News. Your",6/17/2020 18:56,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,FALSE
1036,"Hello @AppleSupport @Apple, why can't  iPhone11ProMax and other max/plus iphones do landscape home screen?  feature  ",6/17/2020 18:31,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
1037,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 18:25,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1038,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 18:18,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1039,Why is it that my iPhone feels the need to tell me 10000 times that an update will install tonight? What is the purpose of this @Apple ?? ,6/17/2020 18:14,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1040,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/17/2020 18:14,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
1041,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 18:02,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1042,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/17/2020 17:54,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
1043,APPLE SALE! Apple iPhone 11 Pro Max 256GB Gold LTE Cellular AT&amp;T MWFG2LL/A  ,6/17/2020 17:53,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
1044,APPLE SALE! Apple iPhone 8 Plus 64GB Unlocked Smartphone$349.95was -$799.00 | 56% OFF  ,6/17/2020 17:53,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
1045,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 17:49,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1046,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 17:44,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1047,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 17:36,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1048,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 16:56,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1049,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 16:48,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1050,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 16:10,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1051,"RT @NewMusicWeds: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vote",6/17/2020 16:09,TRUE,9,0,1,Apple Iphone,Los Angeles,USA,TRUE
1052,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 16:08,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1053,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/17/2020 16:03,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,TRUE
1054,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 16:03,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1055,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 16:00,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1056,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 15:59,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1057,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 15:58,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1058,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 15:54,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1059,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 15:53,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1060,"RT @StevenCanals: Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous gener",6/17/2020 15:52,TRUE,23,0,1,Apple Iphone,Los Angeles,USA,TRUE
1061,"Why is it whenever Black or brown people ask for racial equality, white men suddenly act like they are the previous  ",6/17/2020 15:50,FALSE,23,95,1,Apple Iphone,Los Angeles,USA,FALSE
1062,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/17/2020 15:27,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
1063,RT @iDropNews: @iDropNews is giving away a brand-new 64GB iPhone SE this August! Follow the link to earn your chances to win!  ,6/17/2020 15:11,TRUE,940,0,1,Apple Iphone,Los Angeles,USA,TRUE
